,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price
1051,Gionee,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2400.0,136.6,2015,967,4.138520925
1052,Gionee,Android,15.24,yes,no,24.0,8.0,64.0,4.0,3500.0,210.0,2015,1022,5.3574821
1053,Gionee,Android,12.7,yes,no,8.0,5.0,16.0,4.0,5000.0,176.0,2015,1054,4.548494009
1054,Gionee,Android,12.83,yes,no,13.0,5.0,32.0,4.0,6020.0,211.0,2015,892,5.004885462
1055,Gionee,Android,10.29,no,no,5.0,2.0,32.0,4.0,1800.0,176.0,2015,886,3.883829271
1056,Gionee,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2700.0,125.3,2015,623,4.904904339
1057,Gionee,Android,12.7,no,no,8.0,2.0,32.0,4.0,5000.0,180.3,2014,950,4.160912273
1058,Gionee,Android,10.36,no,no,8.0,5.0,16.0,4.0,2050.0,97.7,2014,911,4.185555442
1059,Gionee,Android,12.7,no,no,5.0,2.0,32.0,4.0,1950.0,150.0,2015,595,4.033709524
1060,Gionee,Android,10.29,no,no,5.0,2.0,32.0,4.0,1800.0,88.2,2014,547,3.89324785
1061,Gionee,Android,12.7,no,no,13.0,5.0,16.0,4.0,2300.0,133.0,2014,699,4.783232686
1062,Gionee,Android,10.34,no,no,13.0,0.3,16.0,4.0,1800.0,142.9,2013,1000,4.461415282
1063,Gionee,Android,12.83,yes,no,16.0,8.0,16.0,4.0,2500.0,150.0,2013,738,4.632104187
1064,Gionee,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,142.9,2013,632,4.417031744
1065,Gionee,Android,10.36,no,no,8.0,5.0,16.0,4.0,2000.0,135.0,2013,894,4.360675309
1066,Gionee,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,142.9,2013,753,3.86388263
1067,Gionee,Android,12.7,no,no,8.0,2.0,16.0,4.0,4200.0,115.35,2014,614,3.689129423
1068,Gionee,Android,12.88,no,no,13.0,5.0,16.0,4.0,3200.0,115.35,2014,939,4.256179925
1069,Gionee,Android,12.83,no,no,5.0,0.3,16.0,4.0,2250.0,142.9,2013,682,3.660222745
1070,Gionee,Android,12.78,no,no,8.0,2.0,16.0,4.0,3000.0,142.9,2013,755,3.938664936
1071,Gionee,Android,12.7,no,no,8.0,0.3,16.0,4.0,2100.0,142.9,2013,541,3.740047741
1072,Gionee,Android,10.24,no,no,5.0,0.3,16.0,4.0,1700.0,142.9,2013,872,3.374511116
1073,Gionee,Android,10.16,no,no,5.0,0.3,16.0,4.0,1700.0,142.9,2013,779,3.348850901
1074,Gionee,Android,7.75,no,no,2.0,0.3,512.0,0.25,1500.0,142.9,2013,602,3.104586678
1075,Gionee,Android,10.03,no,no,2.0,0.3,16.0,4.0,1700.0,142.9,2013,848,3.47010136
1076,Gionee,Android,7.75,no,no,3.15,0.3,16.0,4.0,1500.0,142.9,2013,824,3.335057579
1077,Gionee,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,142.9,2013,834,3.812865434
1078,Gionee,Android,10.29,no,no,5.0,0.3,16.0,4.0,1800.0,142.9,2013,688,3.535145354
1079,Gionee,Android,11.81,no,no,8.0,1.0,16.0,4.0,2100.0,142.9,2013,719,4.346787983
1082,Google,Android,12.7,yes,no,12.2,8.0,64.0,4.0,2700.0,143.0,2017,890,4.825028346
1083,Google,Android,15.24,yes,no,12.2,8.0,64.0,4.0,3520.0,175.0,2017,554,5.247760643
1084,Google,Android,12.83,yes,no,12.3,8.0,32.0,4.0,3450.0,168.0,2016,1021,5.042586055
1085,Google,Android,12.7,yes,no,12.3,8.0,32.0,4.0,2770.0,143.0,2016,848,4.565077092
1086,Google,Android,25.45,no,no,8.0,2.0,32.0,4.0,9240.0,517.0,2015,584,5.032201072
1087,Others,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,160.0,2017,556,4.177306083
1088,Honor,Android,15.77,yes,no,13.0,32.0,256.0,4.0,3400.0,164.0,2019,372,5.303105883
1089,Honor,Android,15.77,yes,no,13.0,32.0,128.0,4.0,3400.0,164.0,2019,289,4.974178757
1090,Honor,Android,15.47,yes,no,13.0,8.0,64.0,4.0,3020.0,150.0,2019,431,4.782144136
1091,Honor,Android,20.32,yes,no,8.0,8.0,64.0,4.0,5100.0,310.0,2019,190,4.789822358
1092,Honor,Android,15.34,yes,no,13.0,25.0,256.0,4.0,4000.0,180.0,2018,410,5.414677168
1093,Honor,Android,16.23,yes,no,13.0,16.0,128.0,4.0,3500.0,206.0,2019,396,5.131081447
1094,Honor,Android,16.23,yes,no,13.0,14.5,128.0,4.0,3500.0,206.0,2018,443,4.896570338
1095,Honor,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,283,4.270955399
1096,Honor,Android,15.77,yes,no,13.0,24.0,64.0,4.0,3400.0,162.0,2018,720,4.743278588
1097,Honor,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,167.0,2018,680,4.353241283
1098,Honor,Android,15.37,yes,no,13.0,16.0,64.0,4.0,3750.0,175.0,2018,718,4.961234944
1099,Honor,Android,18.08,yes,no,13.0,8.0,64.0,4.0,5000.0,210.0,2018,535,4.64851699
1100,Honor,Android,17.65,yes,no,13.0,13.0,128.0,4.0,5000.0,230.0,2018,557,4.698296164
1101,Honor,Android,14.83,yes,no,13.0,16.0,64.0,4.0,3000.0,152.0,2018,626,4.938637914
1102,Honor,Android,15.32,yes,no,13.0,16.0,64.0,4.0,3750.0,176.0,2018,455,5.078667704
1103,Honor,Android,13.84,yes,no,13.0,5.0,16.0,4.0,3020.0,142.0,2018,697,4.406475315
1104,Honor,Android,14.83,yes,no,13.0,24.0,64.0,4.0,3400.0,153.0,2018,420,5.302857047
1105,Honor,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,150.0,2018,663,4.243769809
1106,Honor,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,164.0,2018,641,4.480400299
1107,Honor,Android,14.35,yes,no,13.0,8.0,64.0,4.0,3000.0,149.0,2017,778,4.671613143
1108,Honor,Android,15.06,yes,no,13.0,8.0,64.0,4.0,3340.0,165.0,2017,628,4.819555496
1109,Honor,Android,15.21,yes,no,13.0,13.0,128.0,4.0,3750.0,172.0,2017,814,4.687303016
1110,Honor,Android,12.75,yes,no,13.0,8.0,32.0,4.0,3000.0,145.0,2017,632,4.609759638
1111,Honor,Android,13.08,yes,no,13.0,8.0,64.0,4.0,3200.0,155.0,2017,751,4.477450444
1112,Honor,Android,12.7,yes,no,13.0,5.0,32.0,4.0,3020.0,143.0,2017,683,4.177459469
1113,Honor,Android,12.88,yes,no,12.0,8.0,64.0,4.0,4000.0,184.0,2017,557,4.825670246
1114,Honor,Android,12.93,yes,no,12.0,8.0,64.0,4.0,2900.0,145.0,2016,729,4.839767887
1115,Honor,Android,12.88,yes,no,12.0,8.0,32.0,4.0,3500.0,170.0,2016,675,4.714114273
1116,Honor,Android,20.32,yes,no,8.0,2.0,16.0,4.0,4800.0,340.0,2016,1027,4.356324137
1117,Honor,Android,12.83,yes,no,13.0,8.0,64.0,4.0,3300.0,162.0,2016,595,4.703928958
1118,Honor,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3100.0,168.0,2016,670,4.29374172
1119,Honor,Android,15.39,yes,no,13.0,5.0,32.0,4.0,4500.0,219.0,2016,1014,4.420405648
1120,Honor,Android,12.75,yes,no,12.0,8.0,32.0,4.0,3000.0,153.0,2016,1039,4.790487252
1121,Honor,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,140.0,2016,672,4.424607082
1122,Honor,Android,12.75,yes,no,13.0,8.0,16.0,4.0,3300.0,156.0,2016,556,4.596835549
1123,Honor,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4000.0,160.0,2016,1001,4.455393261
1124,Honor,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,158.0,2015,826,4.46383701
1125,Honor,Android,12.75,yes,no,13.0,13.0,32.0,4.0,3100.0,160.0,2015,592,4.765416535
1126,Honor,Android,12.75,yes,no,20.0,8.0,16.0,4.0,3100.0,157.0,2015,960,4.405132623
1127,Honor,Android,10.29,no,no,8.0,2.0,32.0,4.0,1730.0,159.0,2015,894,3.883006056
1128,Honor,Android,12.7,no,no,13.0,5.0,32.0,4.0,2550.0,162.0,2015,727,4.315352501
1129,Honor,Android,12.83,yes,no,8.0,8.0,16.0,4.0,3600.0,165.0,2014,1083,4.321878462
1130,Honor,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,165.0,2014,904,4.572337029
1131,Honor,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,156.0,2014,700,3.981362484
1132,Honor,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014,847,3.855875845
1133,Honor,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,156.0,2014,545,3.872658282
1134,Honor,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3100.0,130.0,2014,829,4.640151155
1135,Honor,Android,12.83,no,no,13.0,5.0,32.0,4.0,3000.0,162.0,2014,668,4.142658423
1136,Honor,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2300.0,140.0,2014,805,4.50821866
1137,Honor,Android,12.83,no,no,13.0,5.0,32.0,4.0,3000.0,162.0,2013,1083,4.49880917
1138,Honor,Android,12.7,no,no,8.0,5.0,32.0,4.0,2300.0,140.0,2013,1090,4.159195535
1139,Honor,Android,10.34,no,no,13.0,1.3,32.0,4.0,2150.0,138.0,2013,840,4.390862483
1140,Others,Windows,15.14,yes,no,16.0,8.0,64.0,4.0,4150.0,195.0,2016,711,5.427853288
1141,Others,Android,30.56,no,no,8.0,2.0,32.0,4.0,2500.0,850.0,2015,652,5.239310186
1142,Others,Android,25.43,no,no,5.0,2.0,16.0,4.0,8380.0,855.0,2015,889,5.163585253
1143,Others,Android,19.96,no,no,8.0,2.0,16.0,4.0,5900.0,350.0,2015,976,4.849135453
1144,Others,Android,15.24,no,no,8.0,2.0,16.0,4.0,3000.0,160.0,2014,900,4.054216771
1145,Others,Android,17.65,no,no,5.0,0.3,32.0,4.0,3000.0,305.0,2014,806,4.494350351
1146,Others,Android,17.78,no,no,2.0,0.3,32.0,4.0,2800.0,294.8,2014,634,4.18235544
1147,Others,Android,19.94,no,no,2.0,0.3,16.0,4.0,3800.0,313.0,2014,664,4.297285406
1148,Others,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2014,678,5.062088576
1149,Others,Android,17.78,no,no,5.0,2.0,16.0,4.0,4100.0,325.0,2014,601,4.613039144
1150,Others,Android,15.24,no,no,5.0,2.0,16.0,4.0,3000.0,160.0,2014,930,4.459450532
1151,Others,Android,25.4,no,no,5.0,2.0,16.0,4.0,7000.0,626.0,2013,591,5.02427518
1152,Others,Android,17.78,no,no,5.0,0.3,16.0,4.0,4100.0,319.8,2013,939,4.428790939
1153,Others,Android,17.78,no,no,5.0,0.3,32.0,4.0,4000.0,340.2,2013,621,4.399006655
1154,Others,Android,17.78,no,no,3.15,0.3,32.0,4.0,2000.0,372.0,2013,855,4.418238017
1155,HTC,Android,12.88,yes,no,13.0,13.0,64.0,4.0,3075.0,150.0,2018,687,4.757719584
1156,HTC,Android,15.24,yes,no,13.0,13.0,128.0,4.0,3600.0,175.0,2018,682,4.668426636
1157,HTC,Android,15.24,yes,no,13.0,10.5,64.0,4.0,3500.0,188.0,2018,384,5.414588148
1158,HTC,Android,15.24,yes,no,13.0,8.0,32.0,4.0,2965.0,157.5,2018,537,4.806640562
1159,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2730.0,137.0,2018,708,4.065945088
1160,HTC,Android,15.24,yes,no,12.0,10.5,64.0,4.0,3930.0,185.0,2018,426,5.087411133
1161,HTC,Android,15.24,yes,no,12.0,8.0,128.0,4.0,3930.0,188.0,2017,561,4.669364898
1162,HTC,Android,12.75,yes,no,16.0,16.0,64.0,4.0,2600.0,142.0,2017,859,4.664570529
1163,HTC,Android,12.83,yes,no,12.0,16.0,128.0,4.0,3000.0,169.0,2017,634,5.099744469
1164,HTC,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,175.0,2017,669,4.39432569
1165,HTC,Android,12.88,yes,no,12.0,16.0,64.0,4.0,3000.0,170.0,2017,880,4.912140047
1166,HTC,Android,12.75,yes,no,16.0,16.0,64.0,4.0,2500.0,145.0,2017,774,4.789572909
1167,HTC,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3200.0,174.0,2016,728,4.625364893
1168,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,140.0,2016,744,4.009875406
1169,HTC,Android,12.83,yes,no,20.0,13.0,64.0,4.0,3000.0,165.0,2016,562,4.718409582
1170,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2700.0,155.0,2016,682,4.505681287
1171,HTC,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2300.0,149.8,2016,948,4.562053895
1172,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2800.0,153.0,2016,714,4.543826556
1173,HTC,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2200.0,142.0,2016,1031,4.259435182
1174,HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2840.0,158.0,2016,828,4.553771623
1175,HTC,Android,12.83,yes,no,13.0,4.0,32.0,4.0,2800.0,156.0,2016,748,4.439351701
1176,HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2840.0,158.0,2016,738,4.566325402
1177,HTC,Android,12.75,yes,no,12.0,5.0,32.0,4.0,3000.0,161.0,2016,692,4.175770928
1178,HTC,Android,12.75,yes,no,12.0,5.0,32.0,4.0,3000.0,161.0,2016,1001,4.746409298
1179,HTC,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2700.0,155.0,2016,703,4.493456196
1180,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,140.0,2016,597,4.609560534
1181,HTC,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2200.0,140.0,2016,699,4.100326634
1182,HTC,Android,12.7,yes,no,5.0,1.3,32.0,4.0,2000.0,140.1,2016,790,3.852060664
1183,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,170.0,2015,909,4.880526609
1184,HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2840.0,158.0,2015,559,4.131640347
1185,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2800.0,155.0,2015,565,4.730745009
1186,HTC,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,153.0,2015,921,4.587515251
1187,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2600.0,165.0,2015,719,4.119524861
1188,HTC,Android,12.75,yes,no,20.2,13.0,32.0,4.0,2700.0,161.0,2015,574,4.703294584
1189,HTC,Android,12.7,yes,no,13.0,4.0,16.0,4.0,2150.0,143.0,2015,690,4.666359354
1190,HTC,Android,12.75,yes,no,21.0,4.0,32.0,4.0,2840.0,168.0,2015,895,4.404766122
1191,HTC,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,138.9,2015,857,4.256605125
1192,HTC,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,156.0,2015,700,3.948354935
1193,HTC,Android,12.75,yes,no,20.0,4.0,32.0,4.0,2840.0,155.0,2015,863,4.812021741
1194,HTC,Android,12.83,no,no,13.0,8.0,16.0,4.0,2600.0,154.5,2015,916,4.144879236
1195,HTC,Android,10.29,no,no,8.0,2.0,32.0,4.0,2000.0,146.0,2015,892,4.227855121
1196,HTC,Android,12.75,yes,no,13.0,4.0,32.0,4.0,2840.0,168.0,2015,714,4.88741249
1197,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2840.0,160.0,2015,945,4.92180408
1198,HTC,Android,12.83,yes,no,20.0,13.0,32.0,4.0,2800.0,150.0,2015,795,4.985454229
1199,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2800.0,147.0,2015,598,4.167285187
1200,HTC,Android,12.7,yes,no,20.0,4.0,32.0,4.0,2840.0,157.0,2015,604,4.932889945
1201,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2015,1092,4.16852396
1202,HTC,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,138.0,2015,874,4.048649603
1203,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2000.0,140.0,2014,602,4.239454497
1204,HTC,Android,10.34,no,no,8.0,2.0,32.0,4.0,2000.0,154.0,2015,986,4.101651137
1205,HTC,Android,12.83,yes,no,13.0,4.0,16.0,4.0,2600.0,183.0,2015,823,4.576153237
1206,HTC,Android,10.29,no,no,5.0,0.3,32.0,4.0,2100.0,145.0,2015,995,3.803992261
1207,HTC,Android,12.7,no,no,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1044,4.258445573
1208,HTC,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1066,4.143928062
1209,HTC,Android,20.55,yes,no,8.0,1.6,16.0,4.0,6700.0,425.0,2014,942,5.057773301
1210,HTC,Android,12.83,no,no,13.0,5.0,32.0,4.0,2600.0,158.0,2014,1002,4.457481913
1211,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,160.0,2014,806,4.461761603
1212,HTC,Android,12.75,yes,no,13.0,13.0,16.0,4.0,2400.0,154.0,2014,703,4.462684538
1213,HTC,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2040.0,146.0,2014,973,4.470037512
1214,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2014,761,4.674696249
1215,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2014,757,4.382901252
1216,HTC,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2600.0,155.0,2014,928,4.239166147
1217,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,164.0,2014,1057,4.766608532
1218,HTC,Android,10.34,yes,no,5.0,0.3,32.0,4.0,2100.0,158.0,2014,773,4.206333064
1219,HTC,Windows,12.7,yes,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,640,4.166355098
1220,HTC,Windows,12.7,no,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,1028,4.736461572
1221,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2700.0,151.0,2014,754,4.185403293
1222,HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2100.0,137.0,2014,697,4.407572542
1223,HTC,Android,12.7,yes,no,4.0,5.0,16.0,4.0,2600.0,160.0,2014,1047,4.713755496
1224,HTC,Android,12.7,no,no,5.0,2.0,16.0,4.0,1950.0,160.0,2014,977,3.96726848
1225,HTC,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2600.0,145.0,2014,1081,4.808682295
1226,HTC,Android,10.29,yes,no,13.0,5.0,16.0,4.0,2110.0,137.0,2014,1090,4.340292766
1227,HTC,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2014,1044,3.962906216
1228,HTC,Android,10.16,no,no,5.0,0.3,16.0,4.0,1300.0,130.0,2014,838,3.938664936
1229,HTC,Android,12.7,yes,no,4.0,5.0,32.0,4.0,2600.0,160.0,2014,768,4.237000863
1230,HTC,Android,12.7,yes,no,4.0,5.0,16.0,4.0,2600.0,160.0,2014,608,4.572956864
1231,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2014,641,3.584351925
1232,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2014,613,3.58407434
1233,HTC,Android,12.83,no,no,13.0,5.0,32.0,4.0,2600.0,165.0,2014,620,4.117409835
1234,HTC,Android,12.83,yes,no,13.0,5.0,32.0,4.0,2600.0,165.0,2014,575,4.618382517
1235,HTC,Android,10.34,yes,no,8.0,1.3,32.0,4.0,2040.0,143.5,2014,770,4.061649179
1236,HTC,Android,10.24,no,no,8.0,2.1,32.0,4.0,2100.0,130.0,2013,996,4.372102553
1237,HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2014,683,4.233526626
1238,HTC,Android,12.7,no,no,8.0,2.1,32.0,4.0,2100.0,149.0,2013,579,4.633757643
1239,HTC,Android,10.29,no,no,5.0,0.3,16.0,4.0,2100.0,130.0,2013,959,3.673511977
1240,HTC,Android,10.24,no,no,8.0,2.1,32.0,4.0,2100.0,130.0,2013,555,4.506233438
1241,HTC,Android,12.93,yes,no,4.0,2.1,16.0,4.0,3300.0,217.0,2013,683,4.742320024
1242,HTC,Android,10.24,no,no,5.0,0.3,16.0,4.0,1650.0,120.0,2013,1018,4.025351691
1243,HTC,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,130.0,2013,814,4.373616367
1244,HTC,Android,10.24,no,no,8.0,1.6,16.0,4.0,1800.0,123.0,2013,770,4.217004575
1245,HTC,Android,10.24,yes,no,4.0,1.6,16.0,4.0,1800.0,122.0,2013,920,4.172847624
1246,HTC,Windows,10.24,yes,no,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,3.764218811
1247,HTC,Android,12.7,yes,no,4.0,2.1,16.0,4.0,3200.0,160.0,2013,845,3.642835516
1248,HTC,Android,7.75,no,no,5.0,1.6,16.0,4.0,1230.0,100.0,2013,833,3.827336197
1249,HTC,Android,10.29,no,no,8.0,1.6,32.0,4.0,1860.0,130.0,2013,1072,4.402931595
1250,HTC,Android,10.24,yes,no,5.0,1.6,16.0,4.0,2000.0,123.9,2013,836,4.244200318
1251,HTC,Android,11.89,no,no,4.0,2.1,32.0,4.0,2300.0,156.0,2013,848,4.274580613
1252,HTC,Android,10.34,yes,no,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,3.729301369
1253,HTC,Android,10.16,no,no,5.0,1.6,16.0,4.0,1650.0,114.0,2013,947,3.456316681
1254,HTC,Android,10.16,no,no,5.0,1.6,16.0,4.0,1650.0,107.0,2013,1070,4.044804117
1255,Huawei,Android,16.43,yes,no,13.0,32.0,128.0,4.0,4200.0,192.0,2019,515,5.426578646
1256,Huawei,Android,15.27,yes,no,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,5.022959044
1257,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,473,5.095956354
1258,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,210,4.882650396
1259,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,4.439233658
1260,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2019,381,4.469006761
1261,Huawei,Android,18.08,yes,no,13.0,8.0,128.0,4.0,5000.0,210.0,2018,689,5.003409249
1262,Huawei,Android,20.32,yes,no,13.0,16.0,512.0,4.0,4500.0,295.0,2019,434,5.887797042
1263,Huawei,Android,20.32,yes,no,13.0,8.0,64.0,4.0,5100.0,310.0,2019,516,4.747884288
1264,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,4.212127598
1265,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,295,4.246636373
1266,Huawei,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,168.0,2019,399,4.439587745
1267,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,4.687026632
1268,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,4.713396591
1269,Huawei,Android,13.84,yes,no,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,4.001498012
1270,Huawei,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3750.0,172.0,2018,365,5.296666004
1271,Huawei,Android,15.77,yes,no,13.0,16.0,32.0,4.0,3400.0,160.0,2018,541,4.92180408
1272,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,187.0,2018,365,6.109092015
1273,Huawei,Android,17.83,yes,no,13.0,24.0,128.0,4.0,5000.0,232.0,2018,441,4.885525483
1274,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,189.0,2018,702,5.496676301
1275,Huawei,Android,16.59,yes,no,13.0,24.0,128.0,4.0,4000.0,188.0,2018,448,4.901415489
1276,Huawei,Android,25.43,yes,no,5.0,2.0,32.0,4.0,5100.0,460.0,2018,651,4.6226171
1277,Huawei,Android,25.43,yes,no,8.0,8.0,64.0,4.0,7500.0,475.0,2018,708,5.232978525
1278,Huawei,Android,15.37,yes,no,13.0,8.0,128.0,4.0,4000.0,173.0,2018,654,4.53635587
1279,Huawei,Android,15.32,yes,no,13.0,8.0,64.0,4.0,3750.0,172.0,2018,575,4.721440968
1280,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2018,387,4.855306142
1281,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3340.0,169.0,2018,496,4.81510691
1282,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3750.0,166.0,2018,399,4.944353031
1283,Huawei,Android,13.84,yes,no,13.0,5.0,16.0,4.0,3020.0,142.0,2018,453,4.037950562
1284,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,3.999117712
1285,Huawei,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,150.0,2018,530,4.416669578
1286,Huawei,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2018,505,4.091005661
1287,Huawei,Android,15.24,yes,no,13.0,24.0,256.0,4.0,4000.0,183.0,2018,658,5.523019702
1288,Huawei,Android,15.27,yes,no,13.0,24.0,64.0,4.0,4000.0,180.0,2018,700,4.701843073
1289,Huawei,Android,12.9,yes,no,13.0,24.0,64.0,4.0,3400.0,165.0,2018,371,4.694645192
1290,Huawei,Android,14.83,yes,no,13.0,16.0,32.0,4.0,3000.0,145.0,2018,457,4.626246512
1291,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,624,4.282620578
1292,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,617,4.515573652
1293,Huawei,Android,15.21,yes,no,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,4.508769412
1294,Huawei,Android,15.06,yes,no,13.0,8.0,64.0,4.0,4000.0,170.0,2018,706,4.773984259
1295,Huawei,Android,25.6,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2018,537,4.976457842
1296,Huawei,Android,25.6,yes,no,13.0,8.0,32.0,4.0,7500.0,498.0,2018,522,4.888919535
1297,Huawei,Android,20.42,yes,no,13.0,8.0,32.0,4.0,5100.0,316.0,2018,667,4.617395156
1298,Huawei,Android,14.35,yes,no,8.0,8.0,64.0,4.0,3000.0,143.0,2017,862,4.480400299
1299,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,4.858416081
1300,Huawei,Android,15.24,yes,no,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,4.673296015
1301,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,5.13996621
1302,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,4000.0,186.0,2017,762,4.260847213
1303,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,3340.0,164.0,2017,816,4.494797129
1304,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,145.0,2017,699,4.41255584
1305,Huawei,Android,12.83,yes,no,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,4.643621372
